class,tweet
0,#Islam...no doubt about it...  #BanSharia #BanMuslims #REMOVE #MOSQUES and ALL "training (to kill us) camps!" https://t.co/STHJ3hKrld
0,@BBCBreaking THE ONLY BILLS THAT MATTER ARE 1. HARD #Brexit NOW BILL 2. THE #refugeesNOTwelcome BILL AND 3. #LOCKJEZUPFORBEINGATRAITORBILL #QueensSpeech
0,RT @GMA4Trump_: That is so sick! #Banmuslims #Banrefugees https://t.co/1dJ6ONq7lF
0,RT @elizabethwila: retweet if you agree #banIslam #banmuslims https://t.co/cpCn4KWNNI
0,@NetworksManager For a "Religion of Peace" they sure do slaughter a bunch of innocent people. #BanIslam #BanSharia #NoRefugees
0,What's the name of the car hire company? Ram-A-Van-4-Ramadan? #BanMuslims #FinsburyPark #MosqueWasISIS #JonesVKelly #CNNisISIS #MAGA 🐸🇺🇸👌 https://t.co/rRQ7AmExku
0,WORLD HAS 2ELIMINATE ISLAM &amp; MUSLIMS. THEY R THE COMMON THREAD. THEY ARE THE PROBLEM. Hey FACTS do NOT equal racism. #BanIslam #BanMuslims https://t.co/MeFo1noN9b
0,#NoMuslims   #ExtirpateThemAll  They have a 1400 year old plan on invasion subjugation rape &amp; murder  Of YOU https://t.co/vjaPQs0iUZ
0,Fuck the Police "To protect and serve" MY ASS! #BanIslam not those who speak up against it. #hueretuble &lt;- Swissgerman for "fucking idiots" https://t.co/87QajwzDqR
0,Another reason to #Destroyislam!  https://t.co/TDCLpLwnrB... https://t.co/kEWq5urUkA
0,RT @sto93_NotS: Call Congess to tell them NO to more refugees. They are a violent invasion force here to displace us. #RefugeesNotWelcome #…
0,RT @LoriLHall123: @Allure_magazine @Kinglimaa This is complete bullshit! Muslims have NO PLACE in America! #BANMUSLIMS
0,Of coarse! The Muslim terrorist protecting their own! #BanMuslims and problem solved! https://t.co/qIqcxEeAUI
0,#Catholic priest to French 1989: "Ask this gov't to stop Islam! Just not possible to cohabit." https://t.co/endLwB1YqM #BanIslam #MAGA
0,Bernie is a Moron! #Banmuslims #bansharialaw https://t.co/XoGcg8KUrF
0,@sussex_police I'd burn it all to the ground before I gave away my great empire to this scourge. #BanIslam #DestroyAntiWhiteDiscrimination
0,@scalzi @jk_rowling Nice attempt at deflection.I'm sick of them driving trucks over people burning people aliveblowing people upand on and on. #DESTROYiSLAM
0,@trump2016fan @loganSC83 CORRECTION : THEY HAVE BEEN.. NOT MAY BE ...STOP  #TERRORISTS #BANMUSLIMS #BANSHARIA WE ARE AT #WAAR WITH #ISIS #TRUMP #2A #MAGA #NRA #WALL
0,@nvrggivup @GOP @SenateGOP @HouseGOP @DNC GET THE F🇺🇸K OUT!  allah = baal #BanIslam #Banmuslims #BanSharia
0,Mark and remember... #BanIslam #BanShariaLaw #BanMuslims #BanMosques #BanPC and SHUT DOWN Muslim "training (to kill us) camps" in the USA! https://t.co/iYpuRj4fas
0,@lsarsour Your mosques need to burn to the ground....#BanMuslims #BanIslam
0,EVERY COUNTRY WITH MUSLIMS IN IT IS FUC*ED UP. TERRORISTS. WHAT DON'T PPL GET? Rattlesnakes KILL. MUSLIMS KILL. #BanIslam #BanMuslims @POTUS https://t.co/uj3Hcu5ffY
0,@American1765 @BelindaBee13 #Banmuslims #bansharialaw! That is the only answer!
0,Stop importing poverty and terrorism. #norefugees #nowelfare #deport #visaoverstays #H1BVisas #IllegalAliens
0,Comments are blocked so I'll comment here: @piersmorgan is deeply mentally ill! #FactsMatter #BanIslam https://t.co/JPXKoEeu2a
0,Know why there's no #IslamicTerrorism in Japan?  Muslims cannot become citizens in Japan...it's really that easy. #WakeUpAmerica #BanMuslims https://t.co/MPgnfsznuo
0,This is a step forward for The Frogs #DestroyIslam https://t.co/kDDacA9fNr
0,#BanMuslims  #AmericansFirst #ChristianityNotIslam Enough of USA allowing Muslims to dictate how  things SHOULD be done! @realDonaldTrump https://t.co/ylqAKLknoJ
0,@PhillyD Refugees should kill and die in there own country. #banMuslims #RefugeesNotWelcome #RefugeesFkOff
2,@DavidJPallares @sweden Sweden needs to worry about refugee RAPES! #BANMUSLIMS
2,@AmyMek Poor Italy. Taken in by the EU and now falling 2 Islamic takeover. #NoRefugees Tourism will plummet in these European countries as a result
0,A Wake Up Call #BanMuslims #BanRefugees #STOPIslam  #Safespaces In Their Own Countries https://t.co/PFwcm8y0MT
0,@PoliticalIslam That's what happens when you allow Muslim refugees into your country. #BanIslam #BanmuslimRefugees NO MORE POLITICAL IDEOLOGY of Islam!
0,#RefugeesNotWelcome with muslims and refugees all having more children compared to british citizens there is an empidemic on the way!
2,I agree in that Muslims should stay in a predominately Muslim country and NOT AMERICA.   #BanIslam #BanShariaLaw #BanMuslims https://t.co/68SGsN5llC
2,Piers Morgan @piersmorgan had no intention of letting @TRobinsonNewEra Tommy speak. That's not reporting. That's propaganda! #BanIslam https://t.co/xHJhFvAiDx
2,RT @Michael_Cecco: @ScottishWRM @SadiqKhan We hit you but you should not hit us back...saith Khan.  #BanMuslims
2,Think we’re scared of Catholics or Jews?  Guess again! #BanIslam #BanSharia https://t.co/Sgh45rvGZS
0,This is how #islam is treating #women   #fuckislam #banislam #meinmoscheenreport #turkey https://t.co/uRNvNvM7CX
0,TRUE!!! #stopislam #banislam #stopmuslimimmigration https://t.co/3OVK3dM5NB
2,RT @cc_yandian: @LisaTLemoine2 @TRobinsonNewEra There is no such thing as a "Moderate Muslim" #BanIslam #MGBGA 🇬🇧 https://t.co/oqGBURPAni
2,This is ALWAYS the outcome when "tolerant" Islam takes over. #WarOnChristians #Christianophobia . #BanIslam https://t.co/NKduuhoXw0
2,Still #worldrefugeeday and still #refugeesNOTwelcome
0,Where are all the young strong WHITE men??? Time for THEM to STAND UP and FIGHT before THEY LOSE EVERYTHING!!! #BanMuslims #UK https://t.co/mEBaEwL3Xj
2,Repatriation Now My Englishman - Enoch Powell   Enoch was right   #refugeesnotwelcome   #therestmustgo   https://t.co/AzEjHLGpso
0,No more #rapeugees! #NoRefugees #IllegalAliens #IllegalImmigration #IllegalInvasion #IslamicInvasion #NoSharia #BanSharia #BanMuslims #NWO https://t.co/5drC85NXMF
0,@TheCHIZZNUCK @AnnCoulter Guess it's beyond time for your libtard ass to educate yourself!  Now #GFY!  🖕  #BanISLAM https://t.co/vXF4IrivTT
0,Bloomberg claims he doesn't know what "Make America Great Again" means. Bitch U know what it means! #nojews #noblacks #nomexicans #nomuslims
2,@GlobalProBlackP @CNN I don't really care what it leads to. Christians and Muslims will never be at peace with each other. #BanMuslims
0,@LyndaAtchison @DougTrimdoc @czonevet @AbdulElSayed We can't have a law that's harmful to USA here. Period! Are constitution can NOT support there beliefs. Duh! #BANMUSLIMS
0,@PamelaGeller Good maybe this catch their attention.  The MSA (Muslim student Assoc) is HAMAS!! They're terrorist embedded in USA!!  #banMSA #BanIslam
2,@Partisangirl I do not see Netanyahu w/ this group of thugs.  Better check your photos! #AmericaFirst #NoRefugees #BuildtheWall
2,@rezaaslan is WHY we need a #MUSLIMBan ! #BanMuslims #BanSharia https://t.co/QihLuy2B6p
2,@sadiq4light @lsarsour @MichaelSkolnik @TamikaDMallory @msladyjustice1 @womensmarch @RoseAnnDeMoro @ShaunKing @WaywardWinifred AN ILLEGAL ALIEN FROM EL SALVADOR BEAT TO DEATH UR MUZZIE GIRL. GFY U RACIST AF #EVILLOSERS #BanMuslims #GetOutOfOurChristianNation #MAGA https://t.co/sntHx0jJ4g
2,@StacyLStiles @lauriedenn23 @1GigiSims @614swat @bradcrain @GemMar333 @jojoh888 @ralphshields313 @Purple_POV @Allure_magazine Don't forget to buy all the 'accessories'! Comes w/removable head stones chains a machete &amp; the tried &amp; true suicide bomb vest! #BanIslam
2,@sussex_police Your country is pathetic.  You'll get everything you deserve for kowtowing to this totalitarian political ideology.  #BanIslam
0,@TheSun @piersmorgan Because of tommy you clown watch them plummet next week You should be sacked btw you are the bigot #banislam
2,@Wisco Okay I assumed a liberal rag like that would be more your speed. How's this? #RefugeesNotWelcome  #DeathByDemocRAT  https://t.co/oLFn05ozEr
0,#banmosques #Banmuslims Save our children! https://t.co/4ko6SVLUF3
0,#DeportMuslims #BanIslam #BanMuslims. Ignoring the FACTS leaves YOU DEAD. https://t.co/uUajNkDchW
2,#MAGA~AmericaTheBeautiful #BanIslam #BuildTheWall #RefuseMicrochip #StopPurchasesAndSupportingFEMACampsThruWalMart #Vets
2,#ProsecuteHillary  #MexicoPays  #FullRepeal  #StayOutOfSyria  #BanMuslims  #SchoolChoice  #CancelIranDeal  #CancelDACA  Here's a few for you https://t.co/vIGvlKmkzd
2,💥💥💥He yells Alluh Akbar b4 stabbing cop but we r investigating the motive? #FakeNews #LiberalTerrorists #BanMuslims https://t.co/WlDpvcLwe2
2,First photo of Brussels terrorist killed screaming Allahu Akbar during botched attack https://t.co/oZ8KGUjqx1  #BanMuslims AND #BanIslam
2,Is ISIS responsible? That is so horrible! #Banmuslims #NoSharia https://t.co/7Y0gUo8IgA
0,It's "ramadan" you damn terrorist muzzies NOT "RAMaVAN" ! #BANislam ! #deportALLmuslims #DeathCult #islam #scyzophrenic #sick #pedophile https://t.co/8WbwSkelhN
0,LiberalsinLondon are having a #DayofAction ?All Icansay is you've acting/voted in a way that is destroyingyournation fromwithin. #NoRefugees
2,Muslims rape in packs: https://t.co/gLB0gW1Lzt #BanMuslims
2,Muslims say USA WILL be SHARIA COMPLIANT https://t.co/njrNRHzRUe via @youtube #BanShariaLaw #BanIslam #BanBurqa #BanHijab #BanMuslims #MAGA
0,One is catalyst 4 the other. #BanIslam #BanMuslims Cut off the SOURCE. CITIZENS Squeezed OUT by THEIR govt's preference to be PC w murderers https://t.co/mkW0tOFxsq
0,Religion of "peace". #BanIslam https://t.co/sgI5Z5F2tK
2,RT @BlueSea1964: 🚨🚨Dutch journalist sues EU VP Frans Timmermans and NGO’s  human trafficking 👍👍👍  #StopInvasion  #NoRefugees    https://t.c…
2,RT @Condor_Law: Anti-Sharia Law marches take place across US https://t.co/3HMVtgoRNZ #BanShariaLaw #BanIslam #banMuslims #TravelBan #MAGA
2,RT @Crequy_: 130k dislikes #RefugeesNotWelcome https://t.co/xKAoW4ZH3o
2,RT @DestroyTheEU: #refugeesnotwelcome First Driver Death in #Calais After Migrants Drag Tree Trunks onto Motorway https://t.co/QSebZCfPRu
2,RT @dodt2003: #Racism and #Diversity according to the left in one easy to understand pic...  #NoRefugees  #WhiteGenocide #Europe #RefugeeDa…
2,RT @japa9190: Canadian sniper kills an ISIS fighter from TWO MILES away https://t.co/papOBdrn6B via @MailOnline. 1 SHOT 1 KILL #BANISLAM
2,RT @jennifermcfarl4: #FoxNewsSpecialists A Canadian born terrorist in Flint Michigan....these folks aren't assimilating! #NoRefugees
2,RT @kshw5678: #Trump #NoSharia #NoRefugees They do not support our values or our #Constitution #FGM #RobertsRooms https://t.co/PMLpDJL4ni
2,RT @LyleKlich: #BanMuslims #BanSharisLaw  German authorities raiding homes of people who speak against the government ideology https://t.co…
0,RT @Mike_Von_R: 3 more attacks the last 24h #banislam #terror #MuslimBan #aftonbladet #Expressen #IslamIsTheProblem #FoxNews https://t.co/a…
0,RT @NetworksManager: Islam invaded Lebanon making it toxic. Effect on Mediterranean Sea is the same #BanIslam #DC https://t.co/Kbi9GTgKSb h…
0,RT @NetworksManager: Muslims targeting little kids becoming daily trend as they storm another school n Philippines We gotta #BanIslam #DC h…
0,RT @RocketCityRules: #BanIslam in the US and Territories. #BanIslam in Europe...Some who've given gov power to the savages may be GONE. FR…
0,RT @RodStryker: #MultiCulturismFail has destroyed Europe. It's a 👹Globalist SCAM! Wake up Liberals!👊💥 🛇#NoRefugees🛇 #WorldRefugeeDay https:…
0,RT @UKInfidel: I think you're safe my darling.  #RefugeeWeek #Refugees #RefugeesWelcome #refugeesnotwelcome #rapefugees #rapefugeesnotwelc…
2,the more #shit #democrats throw against #Trump the more #coal fire up the #TrumpTrain #russiafake #witchhunt #balls #RIGHT #USA #NoRefugees
0,There is no such thing as “#Islamophobia”.  Islam is not a ‘religion of peace’—it’s a theocratic death cult.  #Whites work to #BanMuslims. https://t.co/5zi4wKRxAu
0,what do we know we are bigots. we just open our eyes and ears. #banislam https://t.co/dioNICwlpB
0,Wow! Not only Germany now England is locking up natural citizens against murderous multiculturalism! Insane.  #RIPBritain #NoRefugees https://t.co/O7ctS4ApD3
0,RT @hispanic4DTrump: @FoxNews We need #TravelBan NOW #NoRefugees !!
2,@smileyt22 So what are you doing ? #AllahuAkbar #AmericaFirst #45MAGA #Antifa #OssoffExcuses #BachelorInParadise #BanIslam #OssoffGotHandeled 🥓🇰🇵💰
2,RT @apurposefulwife: Down vote this trash YouTube is deleting down votes so check back and do it several times. #NoRefugees   https://t.co…
2,That was a time when men were men. That kind exists only in the history books today. At least it seems that way.  #BanIslam @POTUS https://t.co/miGYSuYliN
0,@FoxNews We need #TravelBan NOW #NoRefugees !!
2,RT @BlueSea1964: 🚨 Hungarian PM doubles down on commitment NOT TO ALLOW #Muslims  into his country👍👍👍  #VictorOrban #NoRefugees    https://…
2,RT @BlueSea1964: 🚨Austrian Foreign Minister Wants to Close #MuslimKindergartens   #QuranIsTheProblem  #BanIslam    https://t.co/BcoA5nNCQB
0,RT @NetworksManager: This is calling of our time. We either clean up mess our government left us or hand our kids to islam #BanIslam https:…
2,The OTHER #Islam BOMB! #NoAmnesty #NoRefugees https://t.co/WZJexhb0nd
0,RT @leslawpajek: The future of liberal-left #Europe. Welcome to #ShariaLaw. #fuckislam #islamiscancer #refugeesNOTwelcome https://t.co/rdvz…
0,More than a refugee an invader #RefugeeDay #RefugeesNotWelcome
2,RT @IvoryDove: #ProsecuteHillary  #MexicoPays  #FullRepeal  #StayOutOfSyria  #BanMuslims  #SchoolChoice  #CancelIranDeal  #CancelDACA   So…
0,RT @SpanishAltRight: We stand with Hungary Poland Czech Republic and Slovakia. #RefugeesNotWelcome #DeportThemAll  #FuckTheEU 👌🏻🐸🇭🇺🇵🇱🇨🇿🇸🇰…
2,@JamesKennedyUK #RefugeesNotWelcome what is our foreign aid budget going to? What about all the money raised by charities over the years?
2,RT @hectormorenco: One picture resettled refugees in Texas and another picture homless Portland man living in street. #NoRefugees https://…
2,RT @CB618444: 💥💥💥He yells Alluh Akbar b4 stabbing cop but we r investigating the motive? #FakeNews #LiberalTerrorists #BanMuslims https://t…
2,@politicshome THIS IS VERY GOOD NEWS! #Brexit MUST MEAN #Brexit! #QueensSpeech #refugeesNOTwelcome
2,RT @hectormorenco: This is what two refugees did to the Boston Marathon not long ago. They were screened too. #NoRefugees #StopObama https:…
0,RT @SamInfidel: Today's Lesson On Islam: #IslamIsTheProblem #StopImportingIslam #StopMakingExcusesForIslam #DeportALLMuslims #DeathCult #Sa…
0,#FoxNewsSpecialists A Canadian born terrorist in Flint Michigan....these folks aren't assimilating! #NoRefugees
2,Man pictured with a sign. "My wife is not a terroist"  How do we know after San Bernardino?  #BanMuslims   https://t.co/P7HxLvWDLy
2,Apparently we steal their oil  that means we don't pay for it  so it must be free then ? #refugeesnotwelcome https://t.co/oRo7foWeII
2,God is most forgiving and merciful. may people who are trying to #destroyIslam stop and repent. ☹️🙏
2,@AmyMek @keithEllison U shld B ashamed To show that ugly face of yours. UR probably proud UR hateful rhetoric is getting the job done. #banmuslims
2,But your MCM thinks #BanMuslims will do the trick. https://t.co/TKjoWmOgj4
2,Islam says coexistence impossible who am I to argue? #BanIslam #Canada #FakeNews  https://t.co/P5Croqq0gq
2,RT @BlueSea1964: 🚨Greece  Video: Another hub of #Muslim  cultural "enrichment" for Europe  #SaveGreece #SupportGreece  #NoRefugees   https:…
2,RT @blazebandit2015: #Wisconsin: US Courthouse evacuated as #Muslim screams “I’m gonna kill you all. Allah. Bomb.” #BanIslam #BanMuslims ht…
2,RT @LadyLSpeaks: This is how #whitegenocide is committed ONLY against white countries.  #RefugeesNotWelcome #BanImmigration #NoToGlobalism…
2,ONS reports UK population has grown over 500000 in the past year alone!!! Have they come for the weather? #RefugeesNOTWelcome
2,@TEN_GOP @we_peop Here is your problem @YasirQadhi he needs to be stopped!!!! 👍🇺🇸 #MAGA #NOMUSLIMS
0,RT @GMA4Trump_: #banmosques #Banmuslims Save our children! https://t.co/4ko6SVLUF3
0,RT @SamInfidel: Today's Lesson On Islam: #Trump45 #RefugeesNOTwelcome #BanIslamSupremacyHateCult #EvilLosers #BanCAIRNational #ExposeIslam…
2,@ScottPresler #FinsburyPark was a bad #Muslim driver crashing while delivering suicide vests 2 the mosque a #RadicalIslamicTerrorism hotspot. #BanMuslims https://t.co/KRvqZHdYK9
2,@ConstanceQueen8 @scottt1984 If not they may not enter #NoRefugees anyway!
2,@realDonaldTrump Article was proposed by the Congress and shall not prevent any person who may #NoRefugees
2,West Ham United. PS4. Tory. Voted to Leave the EU. #RefugeesNotWelcome
2,RT @RacySicilian: 🗡A War is not coming. A war is already underway🗡  #RefugeesNotWelcome #PatriotsUnited #RefuseToBeSilent https://t.co/Xk98…
0,Hating on refugees #refugeesnotwelcome   https://t.co/wUYjMvn0VH #EU #Refugeescrisis #RefugeesWelcome #femalelivesmatter
2,RT @Ososteveo: @TEN_GOP @we_peop Here is your problem @YasirQadhi he needs to be stopped!!!! 👍🇺🇸 #MAGA #NOMUSLIMS
